A0,A1,A2,A3
-50.03750114444411,4.976677755058438,7.076741843928346,10.689352092043828
15.977013458662679,3.0391186254463376,14.164458143864248,20.227143162327955
-50.01250038148137,3.7016388439588583,24.82728354747154,10.226837977233197
23.22723471785638,17.65206457716605,26.302328562273022,20.27714468825343
-50.02500076296273,23.052229377117225,16.602032532731094,8.639289529099404
